day.dec,latitude,N/S,longitude,E/W,GPSfix,NSats,HDOP,elevation
736368.6868171296,37.905711,N,107.70772316666667,W,1,8,0.67,3350.9
736368.6868287037,37.9057105,N,107.70772433333333,W,1,8,0.67,3351.4
736368.6868402777,37.905710166666665,N,107.70772466666666,W,1,8,0.66,3351.5
736368.6868518519,37.905710166666665,N,107.707725,W,1,8,0.66,3351.6
736368.6868634259,37.90571083333333,N,107.70772433333333,W,1,8,0.66,3351.5
736368.686875,37.9057115,N,107.70772433333333,W,1,8,0.66,3351.5
736368.686886574,37.905712,N,107.707724,W,1,8,0.66,3352.0
736368.6868981482,37.9057125,N,107.70772233333334,W,1,8,0.66,3352.0
736368.6869097222,37.905713666666664,N,107.70772133333334,W,1,8,0.67,3351.7
736368.6869212963,37.905714333333336,N,107.70772066666666,W,1,8,0.74,3351.5
736368.6869328704,37.9057155,N,107.70772083333334,W,1,8,0.74,3351.3
736368.6869444444,37.905716,N,107.70772133333334,W,1,8,0.74,3351.2
736368.6869560186,37.905716,N,107.70772183333334,W,1,8,0.67,3350.9
736368.6869675926,37.905716,N,107.70772216666667,W,1,8,0.67,3350.8
736368.6869791667,37.905716166666664,N,107.70772283333334,W,1,8,0.67,3350.8
736368.6869907407,37.90571666666666,N,107.70772266666667,W,1,8,0.67,3350.7
736368.6870023148,37.905717,N,107.70772233333334,W,1,8,0.67,3350.7
