day.dec,latitude,N/S,longitude,E/W,GPSfix,NSats,HDOP,elevation
736367.835787037,37.906526166666666,N,107.72605566666667,W,1,8,0.95,3727.3
736367.8357986112,37.906530833333335,N,107.72605283333333,W,1,8,0.95,3727.5
736367.8358101852,37.906532166666665,N,107.72605216666666,W,1,8,0.95,3727.3
736367.8358217593,37.90653116666667,N,107.72605283333333,W,1,8,0.95,3727.2
736367.8358333333,37.906531,N,107.726053,W,1,8,0.95,3726.9
736367.8358449074,37.906531333333334,N,107.726053,W,1,8,0.95,3726.9
736367.8358564815,37.906530833333335,N,107.72605433333334,W,1,8,0.95,3727.1
736367.8358680556,37.9065305,N,107.72605516666667,W,1,8,0.95,3727.1
736367.8358796296,37.90653016666667,N,107.726055,W,1,8,0.95,3727.3
736367.8358912037,37.906529666666664,N,107.72605583333333,W,1,8,1.03,3727.4
736367.8359027777,37.906529,N,107.7260575,W,1,8,1.03,3727.7
736367.8359143519,37.906527,N,107.72605933333334,W,1,8,1.03,3727.7
736367.8359259259,37.90652866666667,N,107.72605916666667,W,1,8,0.95,3728.0
736367.8359375,37.906529666666664,N,107.72605966666667,W,1,8,0.95,3728.5
736367.8359490741,37.90653116666667,N,107.72605983333334,W,1,8,0.95,3728.6
736367.8359606481,37.90653283333333,N,107.72605966666667,W,1,8,0.95,3729.1
736367.8359722223,37.906534,N,107.72606033333334,W,1,8,0.95,3729.4
736367.8359837963,37.9065345,N,107.72606133333333,W,1,8,0.95,3729.9
