day.dec,latitude,N/S,longitude,E/W,GPSfix,NSats,HDOP,elevation
736367.747037037,37.904438166666665,N,107.72146566666666,W,1,8,0.7,3629.2
736367.747048611,37.904438166666665,N,107.7214665,W,1,8,0.7,3629.2
736367.7470601852,37.90443916666667,N,107.72146633333334,W,1,8,0.7,3629.1
736367.7470717593,37.90444083333333,N,107.72146533333333,W,1,8,0.7,3629.2
736367.7470833333,37.9044415,N,107.72146466666666,W,1,8,0.7,3629.3
736367.7470949074,37.90444166666666,N,107.721464,W,1,8,0.7,3629.3
736367.7471064815,37.904440666666666,N,107.72146516666666,W,1,8,0.7,3629.2
736367.7471180556,37.904439333333336,N,107.7214665,W,1,8,0.7,3628.9
736367.7471296296,37.9044395,N,107.72146683333334,W,1,8,0.7,3629.0
736367.7471412037,37.904438166666665,N,107.721467,W,1,8,0.7,3628.9
736367.7471527777,37.904437,N,107.72146683333334,W,1,8,0.7,3628.8
736367.7471643519,37.90443633333334,N,107.72146666666667,W,1,8,0.7,3628.9
736367.7471759259,37.9044365,N,107.721467,W,1,8,0.7,3629.0
736367.7471875,37.90443833333333,N,107.72146783333334,W,1,8,0.74,3629.1
736367.747199074,37.904437333333334,N,107.72146783333334,W,1,8,0.74,3628.9
736367.7472106481,37.90443633333334,N,107.72146833333333,W,1,8,0.74,3628.9
736367.7472222223,37.904434333333334,N,107.72146966666666,W,1,8,0.74,3628.7
736367.7472337963,37.904432666666665,N,107.72147066666666,W,1,8,0.74,3628.6
736367.7472453704,37.90443283333333,N,107.72147066666666,W,1,8,0.74,3628.7
736367.7472569444,37.9044325,N,107.72147066666666,W,1,8,0.74,3628.6
736367.7472685185,37.904432,N,107.72147183333334,W,1,8,0.74,3628.5
736367.7472800926,37.90443233333333,N,107.72147316666667,W,1,8,0.74,3628.5
736367.7472916667,37.904431833333334,N,107.7214735,W,1,8,0.74,3628.4
736367.7473032407,37.904432166666666,N,107.721474,W,1,8,0.74,3628.4
736367.7473148148,37.90443066666667,N,107.72147433333333,W,1,8,0.74,3628.2
736367.7473263888,37.904430166666664,N,107.72147566666666,W,1,8,0.74,3628.2
736367.747337963,37.90443066666667,N,107.72147616666666,W,1,8,0.74,3628.3
736367.7473495371,37.904431333333335,N,107.721476,W,1,8,0.74,3628.4
736367.7473611111,37.904431333333335,N,107.7214775,W,1,8,0.74,3628.5
736367.7473726852,37.904431833333334,N,107.72147733333334,W,1,8,0.74,3628.7
736367.7473842592,37.90443166666667,N,107.7214775,W,1,8,0.74,3628.7
736367.7473958334,37.90443116666667,N,107.72147833333334,W,1,8,0.74,3628.7
736367.7474074074,37.904430166666664,N,107.721479,W,1,8,0.74,3628.5
736367.7474189815,37.90442933333333,N,107.721479,W,1,8,0.74,3628.5
736367.7474305555,37.90442916666667,N,107.721479,W,1,8,0.74,3628.5
736367.7474421297,37.904429,N,107.72147916666667,W,1,8,0.74,3628.5
736367.7474537037,37.90442866666667,N,107.72147966666667,W,1,8,0.82,3628.5
736367.7474652778,37.904428,N,107.72147966666667,W,1,8,0.82,3628.6
736367.7474768518,37.904428333333335,N,107.72147916666667,W,1,8,0.82,3628.7
736367.7474884259,37.90442816666667,N,107.72147916666667,W,1,8,0.82,3628.8
736367.7475,37.904428,N,107.72147966666667,W,1,8,0.82,3628.8
736367.7475115741,37.90442633333333,N,107.72147966666667,W,1,8,0.74,3628.7
736367.7475231482,37.904427,N,107.72147933333333,W,1,8,0.74,3628.7
736367.7475347222,37.904426666666666,N,107.72147933333333,W,1,8,0.74,3628.7
736367.7475462963,37.90442733333333,N,107.7214795,W,1,8,0.74,3628.6
736367.7475578703,37.9044275,N,107.7214795,W,1,8,0.74,3628.5
736367.7475694445,37.90442616666667,N,107.7214815,W,1,8,0.74,3628.3
736367.7475810185,37.90442683333333,N,107.721482,W,1,8,0.74,3628.1
736367.7475925926,37.90442766666666,N,107.721482,W,1,8,0.74,3627.9
736367.7476041666,37.904426666666666,N,107.72148266666667,W,1,8,0.74,3627.9
736367.7476157408,37.90442516666667,N,107.7214835,W,1,8,0.74,3627.8
736367.7476273148,37.904424666666664,N,107.72148416666667,W,1,8,0.74,3627.6
736367.7476388889,37.904424166666665,N,107.72148383333334,W,1,8,0.74,3627.6
736367.747650463,37.904424,N,107.72148416666667,W,1,8,0.74,3627.6
