day.dec,latitude,N/S,longitude,E/W,GPSfix,NSats,HDOP,elevation
736367.667962963,37.896941166666664,N,107.71326916666666,W,2,8,0.58,3381.9
736367.667974537,37.89694083333333,N,107.71326916666666,W,2,8,0.58,3381.8
736367.6679861111,37.89694083333333,N,107.71326916666666,W,2,8,0.58,3381.8
736367.6679976851,37.896940666666666,N,107.7132695,W,2,8,0.58,3381.7
736367.6680092593,37.8969405,N,107.71326966666666,W,2,8,0.58,3381.7
736367.6680208333,37.89694016666667,N,107.7132695,W,2,8,0.58,3381.6
736367.6680324074,37.896939833333334,N,107.71326933333333,W,2,8,0.6,3381.5
736367.6680439815,37.896939333333336,N,107.71326916666666,W,2,8,0.6,3381.4
736367.6680555556,37.89693883333333,N,107.713269,W,2,8,0.58,3381.4
736367.6680671297,37.896938166666665,N,107.71326883333333,W,2,8,0.61,3381.4
736367.6680787037,37.896937333333334,N,107.71326916666666,W,2,8,0.59,3381.4
736367.6680902778,37.896937,N,107.71326916666666,W,2,8,0.57,3381.3
736367.6681018518,37.896937,N,107.71326933333333,W,2,8,0.57,3381.2
736367.668113426,37.896937,N,107.713269,W,2,8,0.57,3381.1
736367.668125,37.89693666666667,N,107.71326883333333,W,2,8,0.57,3381.1
736367.6681365741,37.896936,N,107.71326883333333,W,2,8,0.57,3381.1
736367.6681481481,37.896935,N,107.71326883333333,W,2,8,0.57,3381.1
736367.6681597222,37.8969335,N,107.71326866666666,W,2,8,0.57,3381.2
736367.6681712962,37.896932166666666,N,107.71326833333333,W,2,8,0.57,3381.5
736367.6681828704,37.89693066666667,N,107.713268,W,2,8,0.57,3381.7
736367.6681944445,37.89692933333333,N,107.71326783333333,W,2,8,0.57,3381.8
736367.6682060185,37.896928333333335,N,107.71326766666667,W,2,8,0.57,3381.9
736367.6682175926,37.896927833333336,N,107.7132675,W,2,8,0.57,3381.9
736367.6682291667,37.89692766666667,N,107.71326733333333,W,2,8,0.57,3382.0
736367.6682407408,37.8969275,N,107.71326733333333,W,2,8,0.57,3382.0
736367.6682523148,37.896927,N,107.71326733333333,W,2,8,0.57,3382.0
736367.6682638889,37.89692633333333,N,107.7132685,W,2,8,0.61,3382.2
736367.6682754629,37.8969255,N,107.71326883333333,W,2,8,0.61,3382.2
736367.668287037,37.896924,N,107.71326933333333,W,2,8,0.61,3382.1
736367.6682986111,37.89692183333333,N,107.71326966666666,W,2,8,0.61,3382.0
736367.6683101852,37.89692,N,107.71326966666666,W,2,8,0.61,3381.9
736367.6683217592,37.8969195,N,107.71326833333333,W,2,8,0.61,3381.6
736367.6683333333,37.89691966666667,N,107.71326716666667,W,2,8,0.61,3381.4
736367.6683449075,37.8969195,N,107.713266,W,2,8,0.61,3381.4
736367.6683564815,37.8969195,N,107.713266,W,2,8,0.61,3381.5
736367.6683680556,37.89691933333334,N,107.71326616666667,W,2,8,0.61,3381.5
736367.6683796296,37.89691916666666,N,107.71326616666667,W,2,8,0.61,3381.6
736367.6683912037,37.896918666666664,N,107.71326616666667,W,2,8,0.61,3381.7
736367.6684027778,37.89691833333333,N,107.71326666666667,W,2,8,0.61,3381.6
736367.6684143519,37.89691783333333,N,107.71326616666667,W,2,8,0.61,3381.6
736367.6684259259,37.89691666666667,N,107.7132665,W,2,8,0.61,3381.6
736367.6684375,37.89691366666667,N,107.71326633333334,W,2,8,0.61,3381.5
736367.668449074,37.896913833333336,N,107.7132655,W,2,8,0.61,3381.6
736367.6684606482,37.89691233333333,N,107.71326516666667,W,2,8,0.61,3381.5
736367.6684722222,37.896911833333334,N,107.71326483333333,W,2,8,0.61,3381.5
736367.6684837963,37.8969115,N,107.71326416666666,W,2,8,0.61,3381.5
736367.6684953704,37.89691166666667,N,107.713264,W,2,8,0.61,3381.5
736367.6685069444,37.896911,N,107.71326366666666,W,2,8,0.61,3381.4
736367.6685185186,37.89691116666667,N,107.71326316666666,W,2,8,0.61,3381.4
736367.6685300926,37.896911333333335,N,107.71326283333333,W,2,8,0.61,3381.4
736367.6685416667,37.8969115,N,107.71326266666667,W,2,8,0.61,3381.3
736367.6685532407,37.89691166666667,N,107.71326216666667,W,2,8,0.61,3381.1
736367.6685648148,37.89691166666667,N,107.71326183333333,W,2,8,0.61,3380.9
736367.6685763889,37.89691166666667,N,107.71326166666667,W,2,8,0.61,3380.9
736367.668587963,37.89691166666667,N,107.71326133333334,W,2,8,0.61,3380.9
736367.668599537,37.89691166666667,N,107.71326116666667,W,2,8,0.61,3380.8
736367.6686111111,37.896912,N,107.71326116666667,W,2,8,0.61,3380.7
736367.6686226851,37.89691216666667,N,107.71326116666667,W,2,8,0.61,3380.6
736367.6686342593,37.89691233333333,N,107.71326083333334,W,2,8,0.61,3380.4
736367.6686458334,37.8969125,N,107.71326016666667,W,2,8,0.61,3380.3
736367.6686574074,37.8969125,N,107.7132595,W,2,8,0.61,3380.2
736367.6686689815,37.8969125,N,107.71325933333334,W,2,8,0.64,3380.2
736367.6686805555,37.89691233333333,N,107.71325933333334,W,2,8,0.64,3380.1
736367.6686921297,37.896912666666665,N,107.71325983333334,W,2,8,0.68,3380.2
736367.6687037037,37.896913166666664,N,107.7132605,W,2,8,0.64,3380.2
736367.6687152778,37.89691333333333,N,107.7132605,W,2,8,0.64,3380.1
736367.6687268518,37.896913833333336,N,107.71326083333334,W,2,8,0.64,3380.1
736367.668738426,37.896913833333336,N,107.71326083333334,W,2,8,0.64,3380.2
736367.66875,37.896914,N,107.71326083333334,W,2,8,0.61,3380.1
736367.6687615741,37.896914,N,107.713261,W,2,8,0.61,3380.1
736367.6687731481,37.89691416666667,N,107.71326133333334,W,2,8,0.64,3380.2
736367.6687847222,37.89691416666667,N,107.71326183333333,W,2,8,0.64,3380.4
736367.6687962963,37.896914333333335,N,107.71326216666667,W,2,8,0.64,3380.4
736367.6688078704,37.896914333333335,N,107.71326216666667,W,2,8,0.64,3380.4
736367.6688194445,37.8969145,N,107.713262,W,2,8,0.64,3380.5
736367.6688310185,37.896914833333334,N,107.71326216666667,W,2,8,0.64,3380.5
736367.6688425926,37.896914833333334,N,107.713262,W,2,8,0.64,3380.5
